image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
60-20-col-ww-1.tif,4,5667b790-013c-4715-adc3-385015de6a11,66.48308,68.83874388564519,477,528,415,552,40.88375,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,fa90d061-07e7-4518-8653-5b32a4a23816,19.849434,40.91439109475249,1238,560,1251,575,37.5725,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,ae02575a-13be-4e56-816c-ed45d0bb42d8,15.524175,75.06857308799215,517,604,502,608,44.536877,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,6b034916-850b-4de9-b114-e6116eb95ee7,85.44004,69.44395465411236,1588,609,1668,639,NaN,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,b7c6ec1d-80ad-479e-a1e5-bcd578dd8123,68.0294,65.6954498484703,468,622,406,650,47.155624,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,1fd40af4-d85e-471e-89d9-448c10b1df65,32.01562,14.470302855050932,1410,648,1418,679,42.499374,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,42219b0e-5f9d-4885-83c2-5998caea050e,39.661064,33.690071322382636,487,658,465,691,39.935623,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,394c3499-1976-451c-9f11-a02a234199af,28.01785,34.824485147742394,1415,682,1431,705,38.646873,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,93714c3f-50dc-48e5-ac7e-7b096b22df76,25.612497,51.34018308915671,1546,703,1566,719,43.1875,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,58b2e73d-ccd0-428f-9aff-530b9daad2da,70.292244,39.805578184892624,1359,709,1404,763,36.566875,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,596be242-4736-4afb-bc82-e8bbfa1a45fd,32.01562,51.34018308915671,1040,722,1065,742,38.79,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,d62b21d4-ab97-451d-85cc-20f79f7d7818,70.76723,47.290603544900506,543,730,491,778,42.793125,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,293909e3-0144-47fa-9f8e-f5d769794256,21.095022,5.44032695293987,424,742,422,763,37.553123,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,2ea1a047-8ae7-4412-8337-2f76e2c34c6b,21.84033,74.05460418494707,1128,772,1107,778,39.02125,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,f6ca32f4-5d68-45ce-8066-ab6124659ebd,8.062258,60.2551222122851,575,814,568,818,38.540627,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,4788e730-e3ed-45f5-9752-c6439ac96bbc,76.941536,27.897279970758746,418,826,454,894,38.2225,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,4b8fbd70-f62f-48e5-b77a-c3fccdc1ad4f,32.649654,62.650129411240755,1032,920,1061,935,38.845627,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,da6de14c-8a5d-4be9-817b-578aed2d73ce,46.227695,38.85336648583211,706,965,677,1001,38.035625,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,6ebd06b2-5d25-4f13-9e1f-b3d5d367e509,23.43075,50.19443251626541,1361,985,1379,1000,34.761875,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,1fee8d18-4e50-48c3-bdaa-b988d935c408,19.209373,38.65980029124461,1403,1014,1415,1029,36.235,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,6bc9e5ba-e74a-4433-a36e-aed9c89ddb39,53.75872,71.56505487399079,716,1108,665,1125,36.2175,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,84ba2206-be3f-47f0-9ad6-d767f85f0c13,18.439089,12.528807923096508,890,1216,894,1234,37.064377,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,f4d88ef5-7e9a-416d-9a76-2e897b7ace67,50.606323,29.604444772668444,878,1222,903,1266,36.185,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,22a92c8e-c582-4ed7-aef9-56a5b3becc04,32.31099,21.80141673230176,936,1241,924,1271,35.5225,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,5e354d4e-12e2-4259-a912-d028c6720ed8,31.575306,10.954065462324365,976,1284,970,1315,37.143124,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,493a5d4d-b4b3-4173-9853-306aed86bb96,40.16217,71.11392087931145,877,1291,839,1304,38.29125,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,b21e4f8c-761e-469e-b6aa-2131923fea18,34.20526,52.12502646630452,1113,1320,1140,1341,36.660625,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,b5b82207-3647-4726-9da4-8dce33c18c12,26.400757,65.37644039958633,1034,1325,1058,1336,38.930626,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,f13309aa-13e1-4e58-b80b-ef6da24003d5,16.970562,44.99999169020066,964,1395,976,1407,42.925625,-1,-1,-1,-1,-1,-1
60-20-col-ww-1.tif,4,8be09a22-9645-4608-a6ef-7b718dd887af,16.124516,60.2551222122851,828,1508,814,1516,39.8675,-1,-1,-1,-1,-1,-1
